"Quarter","Country","Price_Change","Price_Index","Price_Index_Interp"
1960 Q1,"CAN",NA,0.00391552023318543,0.00284255071711564
1960 Q1,"FRA",NA,0.00564074594332087,0.0032010969722873
1960 Q1,"GBR",NA,0.00112924376922862,0.000515791883775721
1960 Q1,"GER",NA,0.0325865565669247,0.0198474269477092
1960 Q1,"ITA",NA,5.12414440955235,3.87412116192758
1960 Q1,"JAP",4.352365,1.00813715415317,0.973213877301637
1960 Q1,"NEZ",-0.1536098,0.000453263017413077,0.000253111858418719
1960 Q1,"NOR",NA,0.0582529083117584,0.0457631263938264
1960 Q1,"SA",NA,9.05872518083504,2.0281253485907
1960 Q1,"SOK",NA,0.46173548393395,0.25766983080242
1960 Q1,"US",3.076923,0.00980727584310585,0.00650030733553159
1960 Q2,"AUS",NA,15.4046997389034,11.1320754716981
1960 Q2,"CAN",NA,0.00391552023318543,0.00284255071711564
1960 Q2,"FRA",NA,0.00564074594332087,0.0032010969722873
1960 Q2,"GBR",NA,0.00112924376922862,0.000515791883775721
1960 Q2,"GER",NA,0.0325865565669247,0.0198474269477092
1960 Q2,"ITA",-0.407055629209763,5.10328629128443,3.85835133365555
1960 Q2,"JAP",5.23708,1.06093410342589,1.02418186662703
1960 Q2,"NEZ",-0.1538462,0.000452565689484781,0.000252722455442793
1960 Q2,"NOR",NA,0.0582529083117584,0.0457631263938264
1960 Q2,"SA",NA,9.05872518083504,2.0281253485907
1960 Q2,"SOK",NA,0.46173548393395,0.25766983080242
1960 Q2,"US",2.300613,0.0100329033060982,0.00664985425113278
1960 Q3,"AUS",NA,15.4046997389034,11.1320754716981
1960 Q3,"CAN",NA,0.00391552023318543,0.00284255071711564
1960 Q3,"FRA",NA,0.00564074594332087,0.0032010969722873
1960 Q3,"GBR",NA,0.00112924376922862,0.000515791883775721
1960 Q3,"GER",NA,0.0325865565669247,0.0198474269477092
1960 Q3,"ITA",-0.136239783756946,5.09633358507668,3.853094724142
1960 Q3,"JAP",6.457349,1.12944232114413,1.09031686414985
1960 Q3,"NEZ",-0.309119,0.000451166722951103,0.000251941242315752
1960 Q3,"NOR",NA,0.0582529083117584,0.0457631263938264
1960 Q3,"SA",NA,9.05872518083504,2.0281253485907
1960 Q3,"SOK",NA,0.46173548393395,0.25766983080242
1960 Q3,"US",3.04878,0.0103387844555139,0.00685259367757046
1960 Q4,"AUS",NA,15.4046997389034,11.1320754716981
1960 Q4,"CAN",NA,0.00391552023318543,0.00284255071711564
1960 Q4,"FRA",NA,0.00564074594332087,0.0032010969722873
1960 Q4,"GBR",NA,0.00112924376922862,0.000515791883775721
1960 Q4,"GER",NA,0.0325865565669247,0.0198474269477092
1960 Q4,"ITA",-0.136425646281238,5.08938087904659,3.84783811476276
1960 Q4,"JAP",5.470919,1.19123319568564,1.14996721663083
1960 Q4,"NEZ",0.311042,0.000452570040949505,0.000252724885394676
1960 Q4,"NOR",NA,0.0582529083117584,0.0457631263938264
1960 Q4,"SA",NA,9.05872518083504,2.0281253485907
1960 Q4,"SOK",NA,0.46173548393395,0.25766983080242
1960 Q4,"US",1.343284,0.0104776636928993,0.00694464347202628
1961 Q1,"AUS",NA,15.4046997389034,11.1320754716981
1961 Q1,"CAN",NA,0.00391552023318543,0.00284255071711564
1961 Q1,"FRA",0.168492,0.00565025014897569,0.00320649056459785
1961 Q1,"GBR",NA,0.00112924376922862,0.000515791883775721
1961 Q1,"GER",NA,0.0325865565669247,0.0198474269477092
1961 Q1,"ITA",0.170765026886073,5.09807176167303,3.85440887655396
1961 Q1,"JAP",3.103097,1.22819831724397,1.18565181483108
1961 Q1,"NEZ",-0.3076923,0.000451177517781396,0.000251947270382133
1961 Q1,"NOR",NA,0.0582529083117584,0.0457631263938264
1961 Q1,"SA",NA,9.05872518083504,2.0281253485907
1961 Q1,"SOK",NA,0.46173548393395,0.25766983080242
1961 Q1,"US",1.791045,0.0106653233645878,0.00706902516169983
1961 Q2,"AUS",NA,15.4046997389034,11.1320754716981
1961 Q2,"CAN",NA,0.00391552023318543,0.00284255071711564
1961 Q2,"FRA",0.6993007,0.00568976238781923,0.00322891357556151
1961 Q2,"GBR",NA,0.00112924376922862,0.000515791883775721
1961 Q2,"GER",NA,0.0325865565669247,0.0198474269477092
1961 Q2,"ITA",-0.10228434744566,5.09285723223929,3.85046641958669
1961 Q2,"JAP",3.665108,1.27321311202514,1.2291072343486
1961 Q2,"NEZ",0,0.000451177517781396,0.000251947270382133
1961 Q2,"NOR",NA,0.0582529083117584,0.0457631263938264
1961 Q2,"SA",NA,9.05872518083504,2.0281253485907
1961 Q2,"SOK",NA,0.46173548393395,0.25766983080242
1961 Q2,"US",0,0.0106653233645878,0.00706902516169983
1961 Q3,"AUS",NA,15.4046997389034,11.1320754716981
1961 Q3,"CAN",NA,0.00391552023318543,0.00284255071711564
1961 Q3,"FRA",1.147396,0.00575504649386657,0.00326596200077096
1961 Q3,"GBR",NA,0.00112924376922862,0.000515791883775721
1961 Q3,"GER",NA,0.0325865565669247,0.0198474269477092
1961 Q3,"ITA",-0.102389082419971,5.08764270245025,3.84652396235079
1961 Q3,"JAP",4.021451,1.32441475345081,1.27853517951538
1961 Q3,"NEZ",0.620155,0.000453975517716793,0.000253509733976771
1961 Q3,"NOR",NA,0.0582529083117584,0.0457631263938264
1961 Q3,"SA",NA,9.05872518083504,2.0281253485907
1961 Q3,"SOK",NA,0.46173548393395,0.25766983080242
1961 Q3,"US",-0.147929,0.0106495462583878,0.00705856802346838
1961 Q4,"AUS",NA,15.4046997389034,11.1320754716981
1961 Q4,"CAN",NA,0.00391552023318543,0.00284255071711564
1961 Q4,"FRA",1.023891,0.00581397189696308,0.00329940189176028
1961 Q4,"GBR",NA,0.00112924376922862,0.000515791883775721
1961 Q4,"GER",NA,0.0325865565669247,0.0198474269477092
1961 Q4,"ITA",0.307482064859771,5.10328629128443,3.85835133365555
1961 Q4,"JAP",5.121469,1.39224424448022,1.34401496238836
1961 Q4,"NEZ",1.860465,0.000462421573332483,0.000258226193849002
1961 Q4,"NOR",NA,0.0582529083117584,0.0457631263938264
1961 Q4,"SA",NA,9.05872518083504,2.0281253485907
1961 Q4,"SOK",NA,0.46173548393395,0.25766983080242
1961 Q4,"US",-0.5891016,0.0105868096109869,0.00701698588630504
1962 Q1,"AUS",NA,15.4046997389034,11.1320754716981
1962 Q1,"CAN",0,0.00391552023318543,0.00284255071711564
1962 Q1,"FRA",0.6728343,0.00585309029407821,0.00332160139938289
1962 Q1,"GBR",NA,0.00112924376922862,0.000515791883775721
1962 Q1,"GER",NA,0.0325865565669247,0.0198474269477092
1962 Q1,"ITA",0.510899181255863,5.12935893916374,3.87806361902917
1962 Q1,"JAP",4.692563,1.45757618276632,1.40708371122786
1962 Q1,"NEZ",2.314815,0.000473125777275219,0.000264203652518148
1962 Q1,"NOR",NA,0.0582529083117584,0.0457631263938264
1962 Q1,"SA",NA,9.05872518083504,2.0281253485907
1962 Q1,"SOK",NA,0.46173548393395,0.25766983080242
1962 Q1,"US",-0.8797654,0.0104936705230655,0.00695525287235445
1962 Q2,"AUS",NA,15.4046997389034,11.1320754716981
1962 Q2,"CAN",0,0.00391552023318543,0.00284255071711564
1962 Q2,"FRA",0.9548611,0.00590897917644424,0.00335331807904265
1962 Q2,"GBR",NA,0.00112924376922862,0.000515791883775721
1962 Q2,"GER",NA,0.0325865565669247,0.0198474269477092
1962 Q2,"ITA",0.40664182153396,5.15021705778697,3.89383344756984
1962 Q2,"JAP",3.016536,1.5015444930469,1.44952889792718
1962 Q2,"NEZ",4.31433,0.000493537984621937,0.000275602269959834
1962 Q2,"NOR",NA,0.0582529083117584,0.0457631263938264
1962 Q2,"SA",NA,9.05872518083504,2.0281253485907
1962 Q2,"SOK",NA,0.46173548393395,0.25766983080242
1962 Q2,"US",1.349325,0.0106352642428509,0.00704910183817434
1962 Q3,"AUS",NA,15.4046997389034,11.1320754716981
1962 Q3,"CAN",-0.5813953,0.00389275558257914,0.00282602426084621
1962 Q3,"FRA",0.8726004,0.00596054095237381,0.00338257914601365
1962 Q3,"GBR",NA,0.00112924376922862,0.000515791883775721
1962 Q3,"GER",NA,0.0325865565669247,0.0198474269477092
1962 Q3,"ITA",0.404994932373366,5.17107517587724,3.90960327570756
1962 Q3,"JAP",1.385315,1.52234561414075,1.4696094391795
1962 Q3,"NEZ",4.776579,0.000517112216352412,0.000288766630110259
1962 Q3,"NOR",NA,0.0582529083117584,0.0457631263938264
1962 Q3,"SA",NA,9.05872518083504,2.0281253485907
1962 Q3,"SOK",NA,0.46173548393395,0.25766983080242
1962 Q3,"US",-0.1481481,0.0106195083009451,0.00703865872773402
1962 Q4,"AUS",NA,15.4046997389034,11.1320754716981
1962 Q4,"CAN",-1.166181,0.00384735900659866,0.00279306770286083
1962 Q4,"FRA",0.9712838,0.00601843472103658,0.00341543358928106
1962 Q4,"GBR",NA,0.00112924376922862,0.000515791883775721
1962 Q4,"GER",NA,0.0325865565669247,0.0198474269477092
1962 Q4,"ITA",1.24369747857819,5.23538770745501,3.95822691306994
1962 Q4,"JAP",-0.8119894,1.50998432912256,1.45767636631196
1962 Q4,"NEZ",3.805175,0.000536789241131,0.000299754705727557
1962 Q4,"NOR",NA,0.0582529083117584,0.0457631263938264
1962 Q4,"SA",NA,9.05872518083504,2.0281253485907
1962 Q4,"SOK",NA,0.46173548393395,0.25766983080242
1962 Q4,"US",1.333333,0.0107611017095593,0.00713250748730828
1963 Q1,"AUS",NA,15.4046997389034,11.1320754716981
1963 Q1,"CAN",-2.318841,0.00375814486853646,0.00272830090380914
1963 Q1,"FRA",-0.3759398,0.00599580902958319,0.00340259361507638
1963 Q1,"GBR",NA,0.00112924376922862,0.000515791883775721
1963 Q1,"GER",3.309693,0.0336650715485612,0.0205043158480776
1963 Q1,"ITA",1.7596281706229,5.32751106439671,4.0278769888895
1963 Q1,"JAP",-0.4018532,1.50391640877648,1.4518186471883
1963 Q1,"NEZ",3.46908,0.000555410889337227,0.000310153436273011
1963 Q1,"NOR",NA,0.0582529083117584,0.0457631263938264
1963 Q1,"SA",NA,9.05872518083504,2.0281253485907
1963 Q1,"SOK",NA,0.46173548393395,0.25766983080242
1963 Q1,"US",1.035503,0.0108725332405949,0.00720636481631458
1963 Q2,"AUS",NA,15.4046997389034,11.1320754716981
1963 Q2,"CAN",-0.877193,0.0037251786848198,0.00270436843926199
1963 Q2,"FRA",2.27859,0.00613242893455036,0.00348012477293015
1963 Q2,"GBR",NA,0.00112924376922862,0.000515791883775721
1963 Q2,"GER",3.468899,0.0348328788788586,0.0212155898554884
1963 Q2,"ITA",1.14192491945112,5.38834724082758,4.07387231995046
1963 Q2,"JAP",0.5037757,1.51149277419221,1.4591325567409
1963 Q2,"NEZ",1.329394,0.000562794488375423,0.000314276597445618
1963 Q2,"NOR",NA,0.0582529083117584,0.0457631263938264
1963 Q2,"SA",NA,9.05872518083504,2.0281253485907
1963 Q2,"SOK",NA,0.46173548393395,0.25766983080242
1963 Q2,"US",-0.295858,0.0108403659811999,0.00718504420949633
1963 Q3,"AUS",NA,15.4046997389034,11.1320754716981
1963 Q3,"CAN",-2.339181,0.00363804001280844,0.00264110836656078
1963 Q3,"FRA",3.979239,0.00637645293836128,0.00361860725514325
1963 Q3,"GBR",NA,0.00112924376922862,0.000515791883775721
1963 Q3,"GER",2.721894,0.0357809929190895,0.0217930557228296
1963 Q3,"ITA",0.806451611041969,5.43180165395976,4.1067261289065
1963 Q3,"JAP",1.175722,1.5292637272668,1.47628789921966
1963 Q3,"NEZ",0.7352941,0.000566932683043572,0.000316587454724316
1963 Q3,"NOR",NA,0.0582529083117584,0.0457631263938264
1963 Q3,"SA",NA,9.05872518083504,2.0281253485907
1963 Q3,"SOK",NA,0.46173548393395,0.25766983080242
1963 Q3,"US",0.5934718,0.0109047004963151,0.00722768542069722
1963 Q4,"AUS",NA,15.4046997389034,11.1320754716981
1963 Q4,"CAN",-0.8849558,0.00360584496670877,0.00261773572488661
1963 Q4,"FRA",1.965705,0.00650179519259329,0.00368973839888796
1963 Q4,"GBR",NA,0.00112924376922862,0.000515791883775721
1963 Q4,"GER",3.59212,0.0370662891219347,0.0225758884360605
1963 Q4,"ITA",2.17600004473203,5.54999766037968,4.19608849130852
1963 Q4,"JAP",2.424421,1.56633951821604,1.51207933306881
1963 Q4,"NEZ",1.17302,0.00057358291680221,0.000320301088885723
1963 Q4,"NOR",NA,0.0582529083117584,0.0457631263938264
1963 Q4,"SA",NA,9.05872518083504,2.0281253485907
1963 Q4,"SOK",NA,0.46173548393395,0.25766983080242
1963 Q4,"US",-0.5847953,0.0108409303203336,0.0071854182560582
1964 Q1,"AUS",NA,15.4046997389034,11.1320754716981
1964 Q1,"CAN",0,0.00360584496670877,0.00261773572488661
1964 Q1,"FRA",2.767296,0.00668171911088612,0.00379184438201085
1964 Q1,"GBR",NA,0.00112924376922862,0.000515791883775721
1964 Q1,"GER",2.517163,0.037999308037185,0.0231441603466943
1964 Q1,"ITA",1.65988095056724,5.64212101430125,4.2657385648447
1964 Q1,"JAP",1.489759,1.58967420215922,1.53460567102034
1964 Q1,"NEZ",0.728863,0.000577763550457102,0.000322635645011208
1964 Q1,"NOR",NA,0.0582529083117584,0.0457631263938264
1964 Q1,"SA",NA,9.05872518083504,2.0281253485907
1964 Q1,"SOK",NA,0.46173548393395,0.25766983080242
1964 Q1,"US",-0.8784773,0.0107456952083607,0.00712229598776867
1964 Q2,"AUS",NA,15.4046997389034,11.1320754716981
1964 Q2,"CAN",0,0.00360584496670877,0.00261773572488661
1964 Q2,"FRA",1.933586,0.00681091589617354,0.0038651629541232
1964 Q2,"GBR",NA,0.00112924376922862,0.000515791883775721
1964 Q2,"GER",1.849711,0.0387021854178727,0.0235722604264847
1964 Q2,"ITA",0.12322860637686,5.64907372139727,4.27099517502984
1964 Q2,"JAP",0.6892364,1.60063081540191,1.54518273190147
1964 Q2,"NEZ",1.311953,0.000585343536690231,0.000326868473035002
1964 Q2,"NOR",NA,0.0582529083117584,0.0457631263938264
1964 Q2,"SA",NA,9.05872518083504,2.0281253485907
1964 Q2,"SOK",NA,0.46173548393395,0.25766983080242
1964 Q2,"US",0,0.0107456952083607,0.00712229598776867
1964 Q3,"AUS",NA,15.4046997389034,11.1320754716981
1964 Q3,"CAN",1.497006,0.0036598246822111,0.00265692338575231
1964 Q3,"FRA",0.7487521,0.00686191277197537,0.00389410344291062
1964 Q3,"GBR",NA,0.00112924376922862,0.000515791883775721
1964 Q3,"GER",1.958525,0.0394601773948281,0.0240339290400025
1964 Q3,"ITA",-0.0923076895595711,5.64385919196353,4.26705271806257
1964 Q3,"JAP",0.5339196,1.60917689704898,1.55343276536291
1964 Q3,"NEZ",1.313869,0.000593034183962307,0.000331163096572983
1964 Q3,"NOR",NA,0.0582529083117584,0.0457631263938264
1964 Q3,"SA",NA,9.05872518083504,2.0281253485907
1964 Q3,"SOK",NA,0.46173548393395,0.25766983080242
1964 Q3,"US",-0.2949853,0.0107139969871132,0.00710128626158227
1964 Q4,"AUS",NA,15.4046997389034,11.1320754716981
1964 Q4,"CAN",0,0.0036598246822111,0.00265692338575231
1964 Q4,"FRA",-0.08203445,0.0068562836395734,0.0038909089365688
1964 Q4,"GBR",NA,0.00112924376922862,0.000515791883775721
1964 Q4,"GER",0.4474273,0.039636733001121,0.0241414633997901
1964 Q4,"ITA",0.80073913045653,5.68905178098145,4.3012206788933
1964 Q4,"JAP",-0.9529676,1.59384196259342,1.53862905442122
1964 Q4,"NEZ",2.463768,0.000607645170415832,0.000339322186974157
1964 Q4,"NOR",NA,0.0582529083117584,0.0457631263938264
1964 Q4,"SA",NA,9.05872518083504,2.0281253485907
1964 Q4,"SOK",NA,0.46173548393395,0.25766983080242
1964 Q4,"US",-0.4411765,0.0106667293501953,0.00706995705539844
1965 Q1,"AUS",NA,15.4046997389034,11.1320754716981
1965 Q1,"CAN",0.2967359,0.00367068469592028,0.00266480743127333
1965 Q1,"FRA",-0.6119951,0.00681432351965711,0.00386709676453154
1965 Q1,"GBR",NA,0.00112924376922862,0.000515791883775721
1965 Q1,"GER",2.120536,0.0404772441936337,0.0246533918221095
1965 Q1,"ITA",0.122212023850988,5.69600448630092,4.30647728773527
1965 Q1,"JAP",-0.5504613,1.58506847940618,1.53015949692607
1965 Q1,"NEZ",1.591896,0.000617318249577874,0.000344723843295711
1965 Q1,"NOR",NA,0.0582529083117584,0.0457631263938264
1965 Q1,"SA",NA,9.05872518083504,2.0281253485907
1965 Q1,"SOK",NA,0.46173548393395,0.25766983080242
1965 Q1,"US",0.7385525,0.0107455087464794,0.00712217239998001
1965 Q2,"AUS",NA,15.4046997389034,11.1320754716981
1965 Q2,"CAN",-0.2949853,0.00365985671565797,0.00265694664107776
1965 Q2,"FRA",-0.2886598,0.00679465330701391,0.00385593401074523
1965 Q2,"GBR",NA,0.00112924376922862,0.000515791883775721
1965 Q2,"GER",1.589103,0.041120469295432,0.0250451596111564
1965 Q2,"ITA",0.0610314397815464,5.69948083984893,4.30910559282784
1965 Q2,"JAP",0.7156081,1.59641135783536,1.541109442229
1965 Q2,"NEZ",1.726619,0.000627976983765553,0.000350675910671585
1965 Q2,"NOR",NA,0.0582529083117584,0.0457631263938264
1965 Q2,"SA",NA,9.05872518083504,2.0281253485907
1965 Q2,"SOK",NA,0.46173548393395,0.25766983080242
1965 Q2,"US",2.225519,0.010984652085279,0.00728067769995432
1965 Q3,"AUS",NA,15.4046997389034,11.1320754716981
1965 Q3,"CAN",-0.5899705,0.00363826464069332,0.00264127143969467
1965 Q3,"FRA",0.3715937,0.00681990181063962,0.00387026241860532
1965 Q3,"GBR",NA,0.00112924376922862,0.000515791883775721
1965 Q3,"GER",2.146893,0.0420032817723028,0.0255828523896871
1965 Q3,"ITA",0.1219884594393,5.7064335487215,4.31436220435615
1965 Q3,"JAP",1.249599,1.61636009819875,1.560367130408
1965 Q3,"NEZ",2.017291,0.000640645106941127,0.000357750064256731
1965 Q3,"NOR",NA,0.0582529083117584,0.0457631263938264
1965 Q3,"SA",NA,9.05872518083504,2.0281253485907
1965 Q3,"SOK",NA,0.46173548393395,0.25766983080242
1965 Q3,"US",2.218935,0.0112283943750275,0.0074422312056758
1965 Q4,"AUS",NA,15.4046997389034,11.1320754716981
1965 Q4,"CAN",0.8928571,0.00367074914485454,0.00266485421927425
1965 Q4,"FRA",1.067323,0.00689269219124199,0.00391157061955945
1965 Q4,"GBR",NA,0.00112924376922862,0.000515791883775721
1965 Q4,"GER",2.672606,0.0431258640011463,0.0262665812376251
1965 Q4,"ITA",0.639658798231329,5.74293525298113,4.34195940178388
1965 Q4,"JAP",1.955312,1.64796498116205,1.59087717615292
1965 Q4,"NEZ",0.990099,0.0006469881277385,0.000361292144065436
1965 Q4,"NOR",NA,0.0582529083117584,0.0457631263938264
1965 Q4,"SA",NA,9.05872518083504,2.0281253485907
1965 Q4,"SOK",NA,0.46173548393395,0.25766983080242
1965 Q4,"US",2.215657,0.0114771770809854,0.00760712552234054
1966 Q1,"AUS",NA,15.4046997389034,11.1320754716981
1966 Q1,"CAN",0.295858,0.00368160934985952,0.00267273840367031
1966 Q1,"FRA",1.395731,0.00698889563288974,0.00396616562328353
1966 Q1,"GBR",NA,0.00112924376922862,0.000515791883775721
1966 Q1,"GER",1.092896,0.0435971848437802,0.0265536476533078
1966 Q1,"ITA",0.696125928635171,5.78291331434186,4.37218490699051
1966 Q1,"JAP",1.460175,1.67202815382573,1.61410676695981
1966 Q1,"NEZ",1.851852,0.000658969390321788,0.000367982739861155
1966 Q1,"NOR",NA,0.0582529083117584,0.0457631263938264
1966 Q1,"SA",NA,9.05872518083504,2.0281253485907
1966 Q1,"SOK",NA,0.46173548393395,0.25766983080242
1966 Q1,"US",1.906158,0.0116959502100888,0.00775212935405468
1966 Q2,"AUS",NA,15.4046997389034,11.1320754716981
1966 Q2,"CAN",1.183432,0.00372517869302075,0.00270436844521564
1966 Q2,"FRA",1.819686,0.00711607158827604,0.00403833738386724
1966 Q2,"GBR",NA,0.00112924376922862,0.000515791883775721
1966 Q2,"GER",0.7821229,0.0439381684101988,0.0267613298123897
1966 Q2,"ITA",0.480913711527576,5.81072413739628,4.39321134370156
1966 Q2,"JAP",1.662188,1.69982040515524,1.6409362559474
1966 Q2,"NEZ",1.272984,0.000667357965225482,0.000372667101262349
1966 Q2,"NOR",NA,0.0582529083117584,0.0457631263938264
1966 Q2,"SA",NA,9.05872518083504,2.0281253485907
1966 Q2,"SOK",NA,0.46173548393395,0.25766983080242
1966 Q2,"US",1.015965,0.0118147769706407,0.0078308882750466
1966 Q3,"AUS",NA,15.4046997389034,11.1320754716981
1966 Q3,"CAN",1.48368,0.00378044842425336,0.00274449261896361
1966 Q3,"FRA",2.303579,0.00727999591900854,0.00413136367579115
1966 Q3,"GBR",NA,0.00112924376922862,0.000515791883775721
1966 Q3,"GER",1.106195,0.044424210232244,0.0270573623047078
1966 Q3,"ITA",-0.32904573716765,5.79160419732361,4.37875566905035
1966 Q3,"JAP",1.235438,1.72082063237228,1.66120900600916
1966 Q3,"NEZ",2.118644,0.000681496904714254,0.000380562590443218
1966 Q3,"NOR",NA,0.0582529083117584,0.0457631263938264
1966 Q3,"SA",NA,9.05872518083504,2.0281253485907
1966 Q3,"SOK",NA,0.46173548393395,0.25766983080242
